STATION,NAME,DATE,TMAX,TMIN
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/20/2005,27,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/21/2005,17,4
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/22/2005,18,1
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/23/2005,24,6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/24/2005,21,4
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/25/2005,33,10
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/26/2005,35,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/27/2005,19,5
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/28/2005,24,-1
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/29/2005,34,0
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/30/2005,39,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/31/2005,36,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/1/2005,41,7
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/2/2005,42,10
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/3/2005,41,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/4/2005,47,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/5/2005,53,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/6/2005,53,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/7/2005,53,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/8/2005,51,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/9/2005,52,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/10/2005,43,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/11/2005,39,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/12/2005,40,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/13/2005,40,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/14/2005,48,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/15/2005,55,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/16/2005,57,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/17/2005,39,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/18/2005,29,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/19/2005,31,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/20/2005,36,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/21/2005,34,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/22/2005,43,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/23/2005,38,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/24/2005,28,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/25/2005,33,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/26/2005,39,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/27/2005,36,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/28/2005,32,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/1/2005,37,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/2/2005,37,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/3/2005,32,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/4/2005,35,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/5/2005,41,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/6/2005,47,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/7/2005,66,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/8/2005,51,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/9/2005,29,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/10/2005,31,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/11/2005,38,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/12/2005,43,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/13/2005,43,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/14/2005,39,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/15/2005,45,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/16/2005,44,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/17/2005,47,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/18/2005,48,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/19/2005,51,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/20/2005,41,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/21/2005,44,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/22/2005,56,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/23/2005,42,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/24/2005,42,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/25/2005,46,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/26/2005,49,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/27/2005,47,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/28/2005,46,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/29/2005,59,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/30/2005,62,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/31/2005,52,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/1/2005,55,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/2/2005,57,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/3/2005,49,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/4/2005,59,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/5/2005,69,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/6/2005,78,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/7/2005,76,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/8/2005,64,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/9/2005,64,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/10/2005,75,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/11/2005,60,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/12/2005,58,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/13/2005,58,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/14/2005,66,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/15/2005,58,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/16/2005,62,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/17/2005,78,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/18/2005,76,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/19/2005,83,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/20/2005,86,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/21/2005,71,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/22/2005,59,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/23/2005,62,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/24/2005,54,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/25/2005,52,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/26/2005,71,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/27/2005,66,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/28/2005,65,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/29/2005,64,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/30/2005,58,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/1/2005,64,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/2/2005,63,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/3/2005,59,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/4/2005,61,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/5/2005,64,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/6/2005,56,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/7/2005,65,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/8/2005,65,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/9/2005,75,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/10/2005,72,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/11/2005,83,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/12/2005,70,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/13/2005,67,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/14/2005,79,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/15/2005,80,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/16/2005,73,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/17/2005,70,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/18/2005,70,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/19/2005,71,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/20/2005,59,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/21/2005,74,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/22/2005,62,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/23/2005,65,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/24/2005,62,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/25/2005,55,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/26/2005,60,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/27/2005,84,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/28/2005,79,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/29/2005,77,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/30/2005,76,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/31/2005,80,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/1/2005,69,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/2/2005,73,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/3/2005,71,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/4/2005,85,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/5/2005,90,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/6/2005,92,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/7/2005,90,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/8/2005,94,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/9/2005,92,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/10/2005,88,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/11/2005,88,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/12/2005,88,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/13/2005,91,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/14/2005,95,76
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/15/2005,84,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/16/2005,79,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/17/2005,74,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/18/2005,77,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/19/2005,73,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/20/2005,77,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/21/2005,85,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/22/2005,83,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/23/2005,80,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/24/2005,88,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/25/2005,92,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/26/2005,94,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/27/2005,81,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/28/2005,89,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/29/2005,86,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/30/2005,85,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/1/2005,85,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/2/2005,82,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/3/2005,80,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/4/2005,84,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/5/2005,83,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/6/2005,86,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/7/2005,72,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/8/2005,66,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/9/2005,82,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/10/2005,92,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/11/2005,92,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/12/2005,88,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/13/2005,78,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/14/2005,85,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/15/2005,87,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/16/2005,83,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/17/2005,84,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/18/2005,91,76
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/19/2005,93,76
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/20/2005,90,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/21/2005,92,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/22/2005,93,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/23/2005,87,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/24/2005,88,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/25/2005,91,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/26/2005,96,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/27/2005,97,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/28/2005,82,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/29/2005,86,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/30/2005,89,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/31/2005,85,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/1/2005,87,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/2/2005,94,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/3/2005,97,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/4/2005,98,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/5/2005,96,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/6/2005,89,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/7/2005,87,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/8/2005,82,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/9/2005,81,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/10/2005,91,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/11/2005,95,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/12/2005,96,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/13/2005,100,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/14/2005,97,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/15/2005,79,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/16/2005,77,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/17/2005,88,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/18/2005,82,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/19/2005,75,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/20/2005,,
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/21/2005,93,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/22/2005,87,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/23/2005,82,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/24/2005,79,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/25/2005,83,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/26/2005,82,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/27/2005,82,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/28/2005,81,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/29/2005,88,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/30/2005,85,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/31/2005,89,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/1/2005,84,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/2/2005,88,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/3/2005,81,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/4/2005,84,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/5/2005,83,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/6/2005,83,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/7/2005,85,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/8/2005,87,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/9/2005,82,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/10/2005,83,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/11/2005,82,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/12/2005,91,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/13/2005,93,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/14/2005,84,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/15/2005,83,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/16/2005,83,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/17/2005,85,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/18/2005,83,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/19/2005,85,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/20/2005,81,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/21/2005,84,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/22/2005,84,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/23/2005,86,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/24/2005,72,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/25/2005,72,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/26/2005,76,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/27/2005,75,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/28/2005,73,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/29/2005,72,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/30/2005,67,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/1/2005,72,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/2/2005,80,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/3/2005,76,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/4/2005,80,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/5/2005,80,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/6/2005,77,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/7/2005,75,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/8/2005,75,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/9/2005,59,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/10/2005,59,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/11/2005,63,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/12/2005,56,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/13/2005,60,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/14/2005,61,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/15/2005,73,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/16/2005,64,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/17/2005,64,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/18/2005,71,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/19/2005,71,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/20/2005,60,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/21/2005,54,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/22/2005,51,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/23/2005,54,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/24/2005,52,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/25/2005,49,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/26/2005,52,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/27/2005,47,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/28/2005,50,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/29/2005,50,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/30/2005,68,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/31/2005,69,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/1/2005,68,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/2/2005,58,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/3/2005,67,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/4/2005,71,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/5/2005,74,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/6/2005,70,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/7/2005,63,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/8/2005,64,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/9/2005,57,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/10/2005,60,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/11/2005,47,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/12/2005,59,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/13/2005,64,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/14/2005,65,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/15/2005,64,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/16/2005,73,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/17/2005,46,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/18/2005,41,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/19/2005,46,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/20/2005,58,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/21/2005,52,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/22/2005,46,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/23/2005,34,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/24/2005,46,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/25/2005,34,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/26/2005,38,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/27/2005,50,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/28/2005,62,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/29/2005,63,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/30/2005,63,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/1/2005,46,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/2/2005,42,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/3/2005,35,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/4/2005,33,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/5/2005,34,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/6/2005,36,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/7/2005,32,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/8/2005,33,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/9/2005,37,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/10/2005,33,17
